IPR012692,"ABC transporter, methionine import, ATP-binding protein, MetN",Family
IPR012693,"ABC transporter,  phosphonate import, PhnC",Family
IPR012694,Propionate--CoA ligase,Family
IPR012695,Methylisocitrate lyase,Family
IPR012696,Phosphonate metabolism PhnM,Family
IPR012697,Carboxyvinyl-carboxyphosphonate phosphorylmutase,Family
IPR012698,"Phosphoenolpyruvate phosphomutase, core",Domain
IPR012699,"Phosphonate metabolism, 1,5-bisphosphokinase (PRPP-forming) PhnN",Family
IPR012700,"Phosphonate C-P lyase system, PhnK",Family
IPR012701,"Phosphonate C-P lyase system, PhnL",Family
IPR012702,"Phosphonate C-P lyase system, transcriptional regulator PhnF",Family
IPR012703,2-aminoethylphosphonate--pyruvate transaminase,Family
IPR012704,"Signal transduction response regulator, propionate catabolism, transcriptional regulator PrpR",Family
IPR012705,2-methylcitrate dehydratase PrpD,Family
IPR012706,Rib/alpha/Esp surface antigen,Repeat
IPR012707,4-hydroxyphenylacetate permease,Family
IPR012708,"2-methylisocitrate dehydratase AcnD, Fe/S-dependent",Family
IPR012709,"PrpF, AcnD-accessory",Family
IPR012710,Phosphonoacetate hydrolase,Family
IPR012711,Lacto-N-biose phosphorylase,Family
IPR012712,Homoprotocatechuate degradation transcriptional regulator HpaR,Family
IPR012713,"Prefoldin, beta subunit",Family
IPR012714,"Thermosome, archaeal",Family
IPR012715,"T-complex protein 1, alpha subunit",Family
IPR012716,"T-complex protein 1, beta subunit",Family
IPR012717,"T-complex protein 1, delta subunit",Family
IPR012718,"T-complex protein 1, epsilon subunit",Family
IPR012719,"T-complex protein 1, gamma subunit",Family
IPR012720,"T-complex protein 1, eta subunit",Family
IPR012721,"T-complex protein 1, theta subunit",Family
IPR012722,"T-complex protein 1, zeta subunit",Family
IPR012724,Chaperone DnaJ,Family
IPR012725,Chaperone DnaK,Family
IPR012726,Thiazole biosynthesis ThiH,Family
IPR012727,Glycine oxidase ThiO,Family
IPR012728,Non-ribosomal peptide synthetase C-terminal,Domain
IPR012729,Thiamine biosynthesis protein ThiF,Family
IPR012730,Molybdopterin synthase sulfurylase MoeB,Family
IPR012731,Thiazole biosynthesis adenylyltransferase ThiF,Family
IPR012732,Hydroxymethylpyrimidine transporter CytX,Family
IPR012733,4-hydroxybenzoate 3-monooxygenase,Family
IPR012734,Dihydroxyacetone kinase,Family
IPR012735,"Dihydroxyacetone kinase DhaK, subunit 1b",Family
IPR012736,"Dihydroxyacetone kinase DhaK, subunit 1",Domain
IPR012737,"Dihydroxyacetone kinase, subunit L",Domain
IPR012738,"Transcriptional regulator, DhaS",Family
IPR012739,Pyrrolysyl-tRNA synthetase,Family
IPR012740,Trimethylamine:corrinoid methyltransferase,Family
IPR012741,"Corrinoid methyltransferase, Methanosarcina species",Domain
IPR012742,"Alanine dehydrogenase, archaea",Family
IPR012743,4-coumarate--CoA ligase,Family
IPR012744,"Nitrite reductase [NAD(P)H] large subunit, NirB",Domain
IPR012745,Pseudoazurin,Family
IPR012746,"Nitrite reductase, copper containing",Domain
IPR012747,MocE Rieske [2Fe-2S],Family
IPR012748,"Nitrite reductase [NAD(P)H] large subunit, NirD",Domain
IPR012749,TDP-4-keto-6-deoxy-D-glucose transaminase,Family
IPR012750,Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphatetransferase,Family
IPR012751,"CspD, cold shock",Family
IPR012752,TDP-D-fucosamine acetyltransferase WecD,Family
IPR012753,"Addiction module toxin, RelE/StbE",Family
IPR012754,"DNA-directed RNA polymerase, subunit beta-prime",Family
IPR012755,"DNA-directed RNA polymerase, subunit gamma",Family
IPR012756,"DNA-directed RNA polymerase, subunit beta''",Family
IPR012757,"DNA-directed RNA polymerase, subunit A''",Family
IPR012758,"DNA-directed RNA polymerase, subunit A'",Family
IPR012759,"RNA polymerase sigma factor RpoH, proteobacteria",Family
IPR012760,"RNA polymerase sigma factor RpoD, C-terminal",Domain
IPR012761,"RNA polymerase sigma factor RpoS, proteobacteria",Family
IPR012762,Ubiquinone biosynthesis protein COQ9,Family
IPR012763,"DNA polymerase III, subunit gamma/ tau",Domain
IPR012764,Glucosylglycerol-phosphate synthase,Domain
IPR012765,Glucosylglycerol-phospate 3-phosphatase,Family
IPR012766,"Alpha,alpha-trehalose-phosphate synthase",Domain
IPR012767,Malto-oligosyltrehalose synthase,Family
IPR012768,Malto-oligosyltrehalose trehalohydrolase,Family
IPR012769,"Alpha,alpha-phosphotrehalase",Family
IPR012770,Trehalose transcription repressor,Family
IPR012771,Trehalose operon repressor,Family
IPR012772,"L-2,4-diaminobutyric acid acetyltransferase",Family
IPR012773,Diaminobutyrate--2-oxoglutarate aminotransferase,Family
IPR012774,Ectoine hydroxylase,Family
IPR012775,"Gamma-butyrobetaine,2-oxoglutarate dioxygenase",Family
IPR012776,Trimethyllysine dioxygenase,Family
IPR012777,Leukotriene A-4 hydrolase/aminopeptidase,Family
IPR012778,"Peptidase M1, aminopeptidase N actinomycete-type",Family
IPR012779,"Peptidase M1, alanyl aminopeptidase",Family
IPR012780,"Carbon-monoxide dehydrogenase, large subunit",Family
IPR012781,D-fructose-responsive transcription factor,Family
IPR012782,"Acetolactate synthase, catabolic",Family
IPR012783,"Zinc finger, C4 DksA/TraR-type",Family
IPR012784,"RNA polymerase-binding, DksA",Family
IPR012785,"Protocatechuate 3,4-dioxygenase, beta subunit",Family
IPR012786,"Protocatechuate 3,4-dioxygenase, alpha subunit",Family
IPR012787,Pca transcription factor PcaQ,Family
IPR012788,4-carboxymuconolactone decarboxylase,Domain
IPR012789,"3-carboxy-cis,cis-muconate cycloisomerase",Family
IPR012790,3-oxoadipate enol-lactonase,Domain
IPR012791,"3-oxoacid CoA-transferase, subunit B",Domain
IPR012792,"3-oxoacid CoA-transferase, subunit A",Domain
IPR012793,Beta-ketoadipyl CoA thiolase,Family
IPR012794,"Beta-ketoadipate transcriptional regulator, PcaR/PcaU/PobR",Family
IPR012795,"Lysidine-tRNA(Ile) synthetase, N-terminal",Domain
IPR012796,"Lysidine-tRNA(Ile) synthetase, C-terminal",Domain
IPR012797,"Cobalamin (vitamin B12) biosynthesis CobF, precorrin-6A synthase",Family
IPR012798,Cobalamin (vitamin B12) biosynthesis CobG-like,Family
IPR012799,"Fatty oxidation complex, alpha subunit FadB",Family
IPR012800,"Catechol 1,2-dioxygenase, actinobacteria",Family
IPR012801,"Catechol 1,2-dioxygenase, proteobacteria",Family
IPR012802,"Fatty oxidation complex, alpha subunit FadJ",Family
IPR012803,"Fatty acid oxidation complex, alpha subunit, mitochondrial",Family
IPR012804,Cobaltochelatase subunit,Family
IPR012805,Acetyl-CoA C-acyltransferase FadA,Family
IPR012806,Acetyl-CoA C-acyltransferase FadI,Family
IPR012807,"Anti-sigma factor ChrR, putative",Family
IPR012808,Conserved hypothetical protein CHP02453,Family
IPR012809,"Cobalt ABC transporter CbiQ, permease subunit",Family
IPR012810,"Trehalose synthase/alpha-amylase, N-terminal",Domain
IPR012811,"Trehalose synthase/probable maltokinase, C-terminal",Domain
IPR012812,Mannosyl-3-phosphoglycerate synthase,Family
IPR012813,Mannosyl-3-phosphoglycerate phosphatase,Family
IPR012814,Pyranose oxidase,Family
IPR012815,Mannosyl-3-phosphoglycerate phosphatase-related,Family
IPR012816,Conserved hypothetical protein CHP02464,Domain
IPR012817,"Chlorocatechol 1,2-dioxygenase",Family
IPR012818,"Cobalamin (vitamin B12) biosynthesis CbiE, precorrin-6Y methyltransferase, core",Domain
IPR012819,"Sucrose phosphate synthase, plant",Family
IPR012820,"Sucrose synthase, plants and cyanobacteria",Family
IPR012821,"Sucrose phosphate synthase, sucrose phosphatase-like region",Domain
IPR012822,"Sucrose-phosphate synthase, glycosyltransferase region",Domain
IPR012823,Flagellar export FliJ,Family
IPR012824,Cobalamin (vitamin B12) biosynthesis CobW,Family
IPR012825,"Cob(II)yrinic acid a,c-diamide reductase",Family
IPR012826,Flagellar motor switch FliN,Domain
IPR012827,"Haemerythrin-like, metal-binding",Domain
IPR012828,6-phosphofructokinase,Family
IPR012829,"Phosphofructokinase, pyrophosphate dependent",Family
IPR012830,Citrate utilization protein B,Family
IPR012831,"Cobalamin (vitamin B12) biosynthesis CobZ, precorrin 3B synthase",Family
IPR012832,Reductive dehalogenase,Family
IPR012833,"Ribonucleoside-triphosphate reductase, anaerobic",Domain
IPR012834,Flagellar basal-body rod FlgG,Family
IPR012835,Flagellar hook FlgE,Family
IPR012836,Flagellar basal-body rod FlgF,Family
IPR012837,"Ribonucleoside-triphosphate reductase activating, anaerobic",Family
IPR012838,Pyruvate formate-lyase activating,Family
IPR012839,Glycyl radical enzyme-activating,Family
IPR012840,"Ribonucleoside-triphosphate reductase, anaerobic-like",Family
IPR012842,Type III secretion system HrpE/YscL,Family
IPR012843,Type III secretion system YscD/HrpQ,Family
IPR012844,"Dihydroxyacetone kinase, subunit phosphotransferase",Domain
IPR012845,"RNA polymerase sigma factor, FliA/WhiG",Family
IPR012846,"Acetolactate synthase, large subunit, biosynthetic",Family
IPR012847,"Sucrose phosphatase, plant and cyanobacteria",Family
IPR012848,"Propeptide, peptidase A1",Domain
IPR012849,"Abl-interactor, homeo-domain homologous region",Domain
IPR012850,"Alpha-amylase, C-terminal beta-sheet",Domain
IPR012851,Spore coat  protein CotF-like,Family
IPR012852,Coiled-coil transcriptional coactivator-like,Family
IPR012853,Chloramphenicol phosphotransferase-like,Family
IPR012854,"Copper amine oxidase-like, N-terminal",Domain
IPR012855,"D-aminoacylase, C-terminal",Domain
IPR012856,"Peptidase S12, aminopeptidase DmpB,  region B",Domain
IPR012857,"Peptidase S12, aminopeptidase DmpB,  region C",Domain
IPR012858,DC-STAMP-like,Domain
IPR012859,Protein of unknown function DUF1628,Family
IPR012860,Protein of unknown function DUF1630,Family
IPR012861,Protein of unknown function DUF1634,Family
IPR012862,Protein of unknown function DUF1635,Family
IPR012863,Protein of unknown function DUF1636,Family
IPR012864,Protein of unknown function DUF1637,Family
IPR012865,Protein of unknown function DUF1642,Family
IPR012866,Protein of unknown function DUF1644,Family
IPR012867,Protein of unknown function DUF1648,Family
IPR012868,Protein of unknown function DUF1653,Family
IPR012869,Protein of unknown function DUF1662,Family
IPR012870,Protein of unknown function DUF1666,Family
IPR012871,"Protein of unknown function DUF1677, Oryza sativa",Family
IPR012872,Protein of unknown function DUF1670,Family
IPR012873,Protein of unknown function DUF1672,Family
IPR012874,"Protein of unknown function DUF1673, Methanosarcina species",Family
IPR012875,Protein of unknown function DUF1674,Family
IPR012876,"Protein of unknown function DUF1677, plant",Family
IPR012877,Uncharacterised kinase D1044.1,Family
IPR012878,Protein of unknown function DUF1680,Family
IPR012879,Protein of unknown function DUF1682,Family
IPR012880,"Protein of unknown function DUF1683, C-terminal",Domain
IPR012881,Protein of unknown function DUF1685,Family
IPR012882,"Protein of unknown function DUF1687, fungi",Family
IPR012883,"ERp29, N-terminal",Domain
IPR012884,Excisionase-like,Family
IPR012885,F-box associated type 2,Family
IPR012886,"Formiminotransferase, N-terminal",Domain
IPR012887,L-fucokinase,Domain
IPR012888,"L-fucose isomerase, N-terminal-1",Domain
IPR012889,"L-fucose isomerase, N-terminal-2",Domain
IPR012890,GC-rich sequence DNA-binding factor-like,Family
IPR012891,GCK,Domain
IPR012892,Gp58-like,Domain
IPR012893,"HipA-like, C-terminal",Domain
IPR012894,"HipA-like, N-terminal",Domain
IPR012896,"Integrin beta subunit, tail",Domain
IPR012897,"Potassium channel, voltage dependent, Kv1.4, tandem inactivation",Domain
IPR012899,"Region of unknown function, Spy-related",Domain
IPR012900,"G-box binding, MFMR",Domain
IPR012901,N2227-like,Domain
IPR012902,"Prepilin-type cleavage/methylation, N-terminal",Domain
IPR012903,"Protein of unknown function, nitrogen fixation",Family
IPR012904,"8-oxoguanine DNA glycosylase, N-terminal",Domain
IPR012905,PA-IL-like,Family
IPR012906,"PaaX-like, N-terminal",Domain
IPR012907,"Peptidase S11, D-Ala-D-Ala carboxypeptidase A, C-terminal",Domain
IPR012908,PGAP1-like,Family
IPR012909,"PHA accumulation regulator DNA-binding, N-terminal",Domain
IPR012910,"TonB-dependent receptor, plug",Domain
IPR012911,"Protein serine/threonine phosphatase 2C, C-terminal",Domain
IPR012912,Plasmid pRiA4b ORF-3-like,Family
IPR012913,Glucosidase II beta subunit-like,Domain
IPR012914,Purine catabolism PurC-like,Domain
IPR012915,Reovirus RNA-dependent RNA polymerase lambda 3,Family
IPR012916,"RED-like, N-terminal",Domain
IPR012917,"Ribosomal protein MRP8, mitochondrial",Family
IPR012918,"RTP801, C-terminal",Family
IPR012919,"Sad1/UNC-like, C-terminal",Domain
IPR012920,"Spb1, C-terminal",Domain
IPR012921,Spen paralogue and orthologue C-terminal,Domain
IPR012922,ORF D-335-like,Domain
IPR012923,Replication fork protection component Swi3,Domain
IPR012924,"TfuA-like, core",Domain
IPR012925,TipAS antibiotic-recognition,Domain
IPR012926,TMPIT-like,Family
IPR012927,"ShET2 enterotoxin, N-terminal",Domain
IPR012928,"Clostridium neurotoxin, receptor binding N-terminal",Domain
IPR012929,"Tetratricopeptide, MLP1/MLP2-like",Domain
IPR012930,TraC-like,Family
IPR012931,"TraG-like, N-terminal",Domain
IPR012932,Vitamin K epoxide reductase,Domain
IPR012933,YcfA-like,Family
IPR012934,"Zinc finger, AD-type",Domain
IPR012935,"Zinc finger, C3HC-like",Domain
IPR012936,Protein of unknown function DUF1692,Domain
IPR012937,Protein of unknown function DUF1693,Domain
IPR012938,Glucose sorbosone dehydrogenase,Domain
IPR012939,Glycosyl hydrolase 92,Domain
IPR012940,Nucleic acid binding NABP,Domain
IPR012941,"Phenol hydroxylase, C-terminal dimerisation",Domain
IPR012942,SRR1,Domain
IPR012943,Spindle associated,Domain
IPR012944,RagB/SusD,Domain
IPR012945,Tubulin binding cofactor C,Domain
IPR012946,X8,Domain
IPR012947,"Threonyl/alanyl tRNA synthetase, SAD",Domain
IPR012948,AARP2CN,Domain
IPR012949,Double glycine cleavage site bacteriocin,Family
IPR012950,Alphabeta enterocin,Family
IPR012951,Berberine/berberine-like,Domain
IPR012952,"BING4, C-terminal",Domain
IPR012953,"BOP1, N-terminal",Domain
IPR012954,"BP28, C-terminal",Domain
IPR012955,"CASP, C-terminal",Domain
IPR012956,"CARG-binding factor, N-terminal",Domain
IPR012957,"CHD, C-terminal 2",Domain
IPR012958,"CHD, N-terminal",Domain
IPR012959,CPL,Domain
IPR012960,DKCLD,Domain
IPR012961,"DSH, C-terminal",Domain
IPR012962,"Peptidase M54, archaemetzincin",Family
IPR012963,Protein of unknown function DUF1700,Family
IPR012964,Protein of unknown function DUF1702,Family
IPR012965,Protein of unknown function DUF1708,Domain
IPR012966,"Protein of unknown function DUF1709, fungi",Domain
IPR012967,Plant methyltransferase dimerisation,Domain
IPR012968,FerI,Domain
IPR012969,Fibrinogen binding,Family
IPR012970,"Polysaccharide lyase 8, N-terminal alpha-helical",Domain
IPR012971,"NGP1, N-terminal",Domain
IPR012972,NLE,Domain
IPR012973,"NOG, C-terminal",Domain
IPR012974,"NOP5, N-terminal",Domain
IPR012975,NOPS,Domain
IPR012976,NOSIC,Domain
IPR012977,"Region of unknown function, nucleolar NUC130/133, N-terminal",Domain
IPR012978,"Region of unknown function, NUC173",Domain
IPR012979,"Protein of unknown function NUC189, C-terminal",Domain
IPR012980,Protein of unknown function NUC202,Domain
IPR012981,Nop17p,Family
IPR012982,PADR1,Domain
IPR012983,PHR,Domain
IPR012984,"PRO, C-terminal",Domain
IPR012985,"Peptidase S64, Ssy5",Family
IPR012986,Photosystem one PsaX,Family
IPR012987,"ROK, N-terminal",Domain
IPR012988,"Ribosomal protein L30, N-terminal",Domain
IPR012989,SEP,Domain
IPR012990,Sec23/Sec24 beta-sandwich,Domain
IPR012991,Type IV secretion system,Family
IPR012992,"Tetracycline resistance leader peptide, TetM",Family
IPR012993,UME,Domain
IPR012994,Membrane bound YbgT-like,Family
IPR012995,CIII regulator,Family
IPR012996,"Zinc finger, CHHC-type",Domain
IPR012997,"Rare lipoprotein A, bacterial",Domain
IPR012999,"Pyridine nucleotide-disulphide oxidoreductase, class I, active site",Active_site
IPR013000,"Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site",Conserved_site
IPR013005,"Ribosomal protein L4/L1e, bacterial-type",Family
IPR013006,"Antimicrobial peptide, C6 type, conserved site",Conserved_site
IPR013010,"Zinc finger, SIAH-type",Domain
IPR013011,"Phosphotransferase system, EIIB component, type 2",Domain
IPR013012,"Phosphotransferase system, EIIB component, type 3",Domain
IPR013013,"Phosphotransferase system, EIIC component, type 1",Domain
IPR013014,"Phosphotransferase system, EIIC component, type 2",Domain
IPR013015,Laminin IV,Domain
IPR013016,Peptidase C30/C16,Domain
IPR013017,"NHL repeat, subgroup",Repeat
IPR013019,"MAD homology, MH1",Domain
IPR013020,"DNA helicase (DNA repair), Rad3 type",Family
IPR013021,"Myo-inositol-1-phosphate synthase, GAPDH-like",Domain
IPR013022,"Xylose isomerase-like, TIM barrel",Domain
IPR013023,Acetohydroxy acid isomeroreductase,Family
IPR013024,"Butirosin biosynthesis, BtrG-like",Domain
IPR013025,Ribosomal protein L25/L23,Domain
IPR013026,Tetratricopeptide region,Domain
IPR013027,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,Domain
IPR013028,"Transcription factor IIA, alpha subunit, N-terminal",Domain
IPR013029,Protein of unknown function DUF933,Domain
IPR013030,"DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type",Domain
IPR013031,Conserved hypothetical protein CHP00341,Family
IPR013032,"EGF-like region, conserved site",Conserved_site
IPR013033,Septum formation inhibitor MinC,Family
IPR013035,"Phosphoenolpyruvate carboxykinase, C-terminal",Domain
IPR013036,Protein of unknown function DUF1587,Domain
IPR013037,"Clathrin adaptor, beta-adaptin, appendage, Ig-like subdomain",Domain
IPR013038,"Clathrin adaptor, alpha-adaptin, appendage, Ig-like subdomain",Domain
IPR013039,Protein of unknown function DUF1588,Domain
IPR013040,"Coatomer, gamma subunit, appendage, Ig-like subdomain",Domain
IPR013041,"Clathrin/coatomer adaptor, adaptin-like, appendage, Ig-like subdomain",Domain
IPR013042,Protein of unknown function DUF1592,Domain
IPR013043,Protein of unknown function DUF1595,Domain
IPR013044,Protein of unknown function DUF1548,Domain
IPR013045,Conserved hypothetical protein CHP01563,Domain
IPR013046,Phage-related baseplate assembly protein V,Family
IPR013048,Meiotic recombination Spo11,Family
IPR013049,"Spo11/DNA topoisomerase VI, subunit A, N-terminal",Domain
IPR013050,DOMON,Domain
IPR013053,Hormone binding,Family
IPR013055,"Tachykinin/Neurokinin like, conserved site",Conserved_site
IPR013056,"Lambda phage regulatory protein, CIII",Family
IPR013057,"Amino acid transporter, transmembrane",Family
IPR013059,Tryptophan/tyrosine transporter,Family
IPR013061,"Tryptophan/tryrosine permease, conserved site",Conserved_site
IPR013068,Galanin message associated peptide (GMAP),Domain
IPR013069,BTB/POZ,Domain
IPR013078,Phosphoglycerate mutase,Domain
IPR013079,6-phosphofructo-2-kinase,Domain
IPR013081,"Photosystem II protein cytochrome b559, N-terminal",Domain
IPR013082,"Photosystem II protein cytochrome b559, alpha subunit, lumenal region",Domain
IPR013084,"Zinc finger, CCHC retroviral-type",Domain
IPR013085,"Zinc finger, U1-C type",Domain
IPR013086,"Sodium:neurotransmitter symporter, serotonin, N-terminal",Domain
IPR013087,"Zinc finger, C2H2-type/integrase, DNA-binding",Domain
IPR013088,"Zinc finger, NHR/GATA-type",Domain
IPR013089,Kelch related,Domain
IPR013090,"Phospholipase A2, active site",Active_site
IPR013091,EGF calcium-binding,Domain
IPR013092,"Connexin, N-terminal",Domain
IPR013093,"ATPase associated with various cellular activities, AAA-2",Domain
IPR013094,Alpha/beta hydrolase fold-3,Domain
IPR013095,Type III secretion system chaperone,Family
IPR013096,"Cupin 2, conserved barrel",Domain
IPR013097,Stress responsive alpha-beta barrel,Domain
IPR013098,Immunoglobulin I-set,Domain
IPR013099,Ion transport 2,Domain
IPR013100,"Limonene-1,2-epoxide hydrolase",Family
IPR013101,Leucine-rich repeat 2,Repeat
IPR013102,"Pyrimidine nucleoside phosphorylase, C-terminal",Domain
IPR013103,"Reverse transcriptase, RNA-dependent DNA polymerase",Domain
IPR013104,"Clostridium neurotoxin, receptor-binding C-terminal",Domain
IPR013105,Tetratricopeptide TPR2,Repeat
IPR013106,Immunoglobulin V-set,Domain
IPR013107,"Acyl-CoA dehydrogenase, type 2, C-terminal",Domain
IPR013108,Amidohydrolase 3,Domain
IPR013109,Cupin 4,Family
IPR013110,Histone methylation DOT1,Family
IPR013111,"EGF, extracellular",Domain
IPR013112,FAD-binding 8,Domain
IPR013113,"FAD-binding 9, siderophore-interacting",Domain
IPR013114,"Beta-hydroxyacyl-(acyl-carrier-protein) dehydratase, FabA/FabZ",Domain
IPR013115,"Histidine biosynthesis HisG, C-terminal",Domain
IPR013116,"Acetohydroxy acid isomeroreductase, catalytic",Domain
IPR013117,"Intimin, C-terminal",Domain
IPR013118,"Mannitol dehydrogenase, C-terminal",Domain
IPR013120,"Male sterility, NAD-binding",Domain
IPR013121,"Ferric reductase, NAD binding",Domain
IPR013122,"Polycystin cation channel, PKD1/PKD2",Domain
IPR013123,"RNA 2-O ribose methyltransferase, substrate binding",Domain
IPR013124,"Gap junction alpha-1 protein (Cx43), C-terminal",Domain
IPR013126,Heat shock protein 70,Family
IPR013128,"Peptidase C1A, papain",Family
IPR013129,Transcription factor jumonji,Domain
IPR013130,"Ferric reductase-like transmembrane component, N-terminal",Domain
IPR013131,"Mannitol dehydrogenase, N-terminal",Domain
IPR013132,"N-acetylneuraminic acid synthase, N-terminal",Domain
IPR013134,"Zinc hook, Rad50",Domain
IPR013135,Vitelline membrane cysteine-rich domain,Family
IPR013136,WSTF/Acf1/Cbp146,Domain
IPR013137,"Zinc finger, TFIIB-type",Domain
IPR013139,"Omega-atracotoxin, conserved site-2",Conserved_site
IPR013140,"Huwentoxin, conserved site-1",Conserved_site
IPR013141,"Conotoxin-I, conserved site",Conserved_site
IPR013143,PCI/PINT associated module,Domain
IPR013144,"Ran binding protein-like, CRA domain",Domain
IPR013146,Thymopoietin LEM,Domain
IPR013147,CD47 transmembrane,Domain
IPR013148,"Glycosyl hydrolases family 32, N-terminal",Domain
IPR013149,"Alcohol dehydrogenase, zinc-binding",Domain
IPR013150,"Transcription factor TFIIB, cyclin-related",Domain
IPR013151,Immunoglobulin,Domain
IPR013152,"Gastrin/cholecystokinin, conserved site",Conserved_site
IPR013153,PrkA AAA,Domain
IPR013154,Alcohol dehydrogenase GroES-like,Domain
IPR013155,"Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding",Domain
IPR013156,Pseudin antimicrobial peptide,Family
IPR013157,Aurein-like antibiotic peptide,Family
IPR013158,"APOBEC-like, N-terminal",Domain
IPR013159,"Chromosomal replication initiator, DnaA C-terminal",Domain
IPR013160,"BIG1, ER integral membrane cell wall biogenesis",Family
IPR013161,Benzylsuccinate synthase gamma subunit,Family
IPR013162,"CD80-like, immunoglobulin C2-set",Domain
IPR013163,"Cache, type 2",Domain
IPR013164,"Cadherin, N-terminal",Domain
IPR013165,Carcinustatin peptide,Family
IPR013166,"Citrate lyase ligase, C-terminal",Domain
IPR013167,COG4 transport,Domain
IPR013168,"Cpl-7 lysozyme, C-terminal",Domain
IPR013169,"mRNA splicing factor, Cwf18",Family
IPR013170,"mRNA splicing factor, Cwf21",Family
IPR013171,"Cytidine and deoxycytidylate deaminase, zinc-binding region",Domain
IPR013172,"DIM, Drosophila melanogaster",Family
IPR013173,"DNA primase DnaG, DnaB-binding",Domain
IPR013174,Dolichol-phosphate mannosyltransferase subunit 3,Family
IPR013175,"Protein of unknown function DUF1711, fungi",Family
IPR013176,"Protein of unknown function DUF1712, fungi",Family
IPR013177,"Protein of unknown function DUF1713, mitochondria",Domain
IPR013178,"Histone 3, Lys-56 acetylation protein, RTT109",Family
IPR013179,"Protein of unknown function DUF1715, eukaryotic",Family
IPR013180,"Protein of unknown function DUF1716, eukaryotic",Domain
IPR013181,"Protein of unknown function DUF1719, Oryza sativa",Family
IPR013182,Protein of unknown function DUF1720,Domain
IPR013183,"Protein of unknown function DUF1721, fungi",Family
IPR013184,"Lactococcus bacteriophage, protein E2",Family
IPR013185,"Translation elongation factor, KOW-like",Domain
IPR013186,Early nodulin 40,Family
IPR013187,F-box associated type 3,Domain
IPR013188,"Influenza matrix M1, C-terminal",Domain
IPR013189,"Glycosyl hydrolase family 32, C-terminal",Domain
IPR013190,"Glycosyl hydrolase family 98, C-terminal",Domain
IPR013191,Glycosyl hydrolase family 98,Domain
IPR013192,"Zinc finger, hepatitis C virus non-structural 5a-type",Domain
IPR013193,"Hepatitis C virus non-structural 5a, region 1b",Domain
IPR013194,Histone deacetylase interacting,Domain
IPR013195,"Viral capsid, putative zinc finger, N-terminal, Hepatitis B virus",Domain
IPR013196,"Helix-turn-helix, type 11",Domain
IPR013197,"RNA polymerase III subunit RPC82-related, helix-turn-helix",Domain
IPR013198,"GTP-sensing helix-turn-helix, CodY, C-terminal",Domain
IPR013199,"Helix-turn-helix Mga, DNA-binding trans-acting positive regulator",Domain
IPR013200,"HAD superfamily hydrolase-like, type 3",Domain
IPR013201,"Proteinase inhibitor I29, cathepsin propeptide",Domain
IPR013202,"Kinin peptide, insect",Family
IPR013203,"Leader peptide, Arg-2/CPA1",Family
IPR013204,"Leader peptide, Erm",Family
IPR013205,"Leader peptide, tryptophan-operon",Family
IPR013206,Leucophaea maderae tachykinin-related peptide,Family
IPR013207,LGFP,Repeat
IPR013208,Lipocalin-like,Domain
IPR013209,"LNS2, Lipin/Ned1/Smp2",Domain
IPR013210,"Leucine-rich repeat, N-terminal",Domain
IPR013211,LVIVD,Repeat
IPR013212,Mad3/BUB1 homology region 1,Domain
IPR013213,Mastoparan,Family
IPR013214,Mastoparan peptide,Family
IPR013215,"Cobalamin (vitamin B12)-independent methionine synthase MetE, N-terminal",Domain
IPR013216,Methyltransferase type 11,Domain
IPR013217,Methyltransferase type 12,Domain
IPR013218,"Mtw1 kinetochore complex, DSN1",Family
IPR013219,"Ribosomal protein S27/S33, mitochondrial",Family
IPR013220,Methyl methanesulphonate-sensitivity protein 22,Family
IPR013221,"Mur ligase, central",Domain
IPR013222,"Glycosyl hydrolase family 98, putative carbohydrate-binding module",Domain
IPR013223,"Ribonuclease B, OB region N-terminal",Domain
IPR013225,"PaaX-like, C-terminal",Domain
IPR013226,Pal1 cell morphology,Family
IPR013227,PAN-2 domain,Domain
IPR013228,"PE-PPE, C-terminal",Domain
IPR013229,PEGA,Domain
IPR013230,"Peptidase M15A, C-terminal",Domain
IPR013231,Periviscerokinin,Family
IPR013232,"Bacteriophage T7, 1.1",Family
IPR013233,PIG-X/PBN1,Family
IPR013234,"PIGA, GPI anchor biosynthesis",Domain
IPR013235,"Serine/threonine phosphatase, PPP5",Domain
IPR013236,"Mga DNA-binding trans-acting positive regulator, PRD region",Domain
IPR013237,"Phage P4 alpha, zinc-binding",Domain
IPR013238,"RNA polymerase III, subunit Rpc25",Domain
IPR013239,"RNA polymerase I, subunit RPA14, fungi",Family
IPR013240,"RNA polymerase I, subunit RPA34.5",Family
IPR013241,"RNase P, subunit Pop3",Family
IPR013242,Retroviral aspartyl protease,Domain
IPR013243,SCA7,Domain
IPR013244,Secretory pathway Sec39,Family
IPR013246,"Sgf11, transcriptional regulation",Family
IPR013247,"SH3, type 3",Domain
IPR013248,Shr3 amino acid permease chaperone,Family
IPR013249,"RNA polymerase sigma factor 70, region 4 type 2",Domain
IPR013251,"DASH complex, subunit Spc19",Family
IPR013252,Kinetochore-Ndc80 subunit Spc24,Family
